TITLE = "INITIAL"
VARIABLES = "x","y","z","U","V","W","dudx","dudy","dudz","dvdx","dvdy","dvdz","dwdx","dwdy","dwdz","isValid"
ZONE T="zeros" I=20, J=31, K=12, F=POINT
2.500000 -16.500000 1.500000 -0.047089 0.023850 -0.013227 -2.712775 -84.416553 25.434474 3.309698 42.856347 -15.961690 -38.014722 -23.660678 -40.143572 -0.010359
4.000000 -16.500000 1.500000 -0.062763 0.039253 -0.046488 5.713554 -87.204184 24.421265 -26.108012 41.699106 -15.922043 -22.946080 -67.574384 -47.412660 -0.045834
5.500000 -16.500000 1.500000 -0.053201 0.033629 -0.054315 11.227785 -81.070255 23.728552 -12.345194 40.218007 -5.770951 -24.199694 -85.091883 -51.445792 0.048640
7.000000 -16.500000 1.500000 -0.041259 0.023256 -0.050099 6.219989 -70.808797 31.716419 -5.724414 14.846426 -8.472386 -44.956350 -84.747191 -21.066415 -0.007921
8.500000 -16.500000 1.500000 -0.051773 0.025533 -0.059099 5.174701 -69.714109 31.549931 -8.837323 16.725037 -13.214192 -44.832867 -79.973803 -21.899738 -0.002687
10.000000 -16.500000 1.500000 -0.058848 0.024322 -0.081119 7.814577 -61.620883 33.252274 -5.597933 17.839772 -19.453864 8.512317 -99.923622 -25.654349 -0.001511
-18.500000 -15.000000 1.500000 -0.003599 0.000608 0.008359 -7.796061 -0.971601 3.781703 2.363436 0.382914 -0.256925 20.940104 0.793169 7.413148 -0.013508
-17.000000 -15.000000 1.500000 -0.047061 0.009711 0.074437 -40.356376 -15.509285 35.606706 14.110035 10.358947 -6.528655 89.884210 17.352720 29.997429 -0.000959
-15.500000 -15.000000 1.500000 -0.100811 0.031313 0.185351 -44.974068 -35.462685 42.902917 29.510437 11.647864 -0.630016 92.377135 80.657267 33.326204 0.010322
-14.000000 -15.000000 1.500000 -0.173572 0.069267 0.300895 -15.971795 2.065500 24.176486 14.956005 -6.556849 4.687177 -46.818826 -46.773612 22.528644 0.003089
-12.500000 -15.000000 1.500000 -0.189624 0.092878 0.246107 -7.710179 3.610590 24.228176 12.733435 -4.062574 4.482820 -17.477107 5.887892 11.772753 0.003011
-11.000000 -15.000000 1.500000 -0.199248 0.111146 0.271593 -7.976860 4.229354 22.736826 7.699203 -0.322302 -0.412794 -2.515370 21.327039 8.299162 0.000465
