TITLE = "B0000001 Polynomial order: 2 Length: 5, Positions are unfiltered"
VARIABLES = "x[mm]" "y[mm]" "z[mm]" "I" "Vx[m/s]" "Vy[m/s]" "Vz[m/s]" "|V|[m/s]" "trackID" "Ax[m/s²]" "Ay[m/s²]" "Az[m/s²]" "|A|[m/s²]" "Absolute intensity[]" "UncertaintyX[mm]" "UncertaintyY[mm]" "UncertaintyZ[mm]" "UncertaintyVx[m/s]" "UncertaintyVy[m/s]" "UncertaintyVz[m/s]" "UncertaintyV[m/s]" "UncertaintyAx[m/s²]" "UncertaintyAy[m/s²]" "UncertaintyAz[m/s²]" "UncertaintyA[m/s²]"
ZONE T="Snapshot 0000"
STRANDID=1, SOLUTIONTIME=0.03550157
I=2162, J=1, K=1, ZONETYPE = Ordered
DATAPACKING = POINT
-32.93 3.514 14.86 1.095 -0.08355 -0.006542 -0.1702 0.1897 75 -11.93 1.316 -18.24 21.83 490.1 0 0 0 0.04043 0.008164 0.01901 0.04542 38.77 7.829 18.23 43.55
-37.21 0.5798 17.82 2.098 -0.1218 -0.005636 -0.2004 0.2346 76 19.23 4.783 13.01 23.71 977 0 0 0 0.006936 0.005278 0.02457 0.02607 6.651 5.061 23.56 25
39.83 -14.61 5.731 1.111 -0.01377 0.01899 0.2063 0.2077 77 -9.754 6.872 -0.9606 11.97 427 0 0 0 0.02472 0.02577 0.0162 0.03921 23.7 24.71 15.53 37.6
-6.757 6.492 5.697 1.485 -0.1576 -0.1262 0.01898 0.2028 78 14.52 -2.119 8.622 17.02 560.6 0 0 0 0.01589 0.002049 0.01613 0.02274 15.23 1.965 15.47 21.8
-1.536 24.03 10.44 0.9297 -0.1826 0.04927 0.04683 0.1948 79 -0.8001 1.129 3.162 3.452 397.3 0 0 0 0.03502 0.0236 0.0143 0.04458 33.59 22.63 13.71 42.75
-46.07 -20 7.017 0.5598 -0.05257 -0.01079 -0.1942 0.2015 80 11.55 5.715 5.5 14.01 214.9 0 0 0 0.01425 0.004416 0.0122 0.01927 13.66 4.235 11.7 18.48
0.3406 18.03 6.272 1.078 -0.1228 -0.01981 0.05922 0.1377 81 3.037 -18.37 29.76 35.1 410 0 0 0 0.003715 0.008176 0.002925 0.009445 3.563 7.84 2.805 9.057
11.43 -30.64 5.353 0.8649 -0.05889 0.0494 0.1758 0.1919 82 -37.89 -9.401 14.06 41.49 340.8 0 0 0 0.01787 0.01202 0.03299 0.03939 17.13 11.53 31.63 37.78
11.73 -15.44 10.77 0.6674 -0.1406 -0.008103 0.1856 0.233 83 -13.68 4.461 -7.694 16.31 305.4 0 0 0 0.00264 0.006795 0.003559 0.008112 2.532 6.515 3.413 7.779
43.98 -22.79 14.45 0.9059 -0.05216 0.007026 0.1688 0.1768 84 -7.063 -4.045 10.84 13.56 404.3 0 0 0 0.01071 0.003852 0.01235 0.0168 10.27 3.694 11.85 16.11
